StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q124,Q124_7_TEXT,Year,Transfer,Gender,Gender_5_TEXT,International,Housing,Housing_8_TEXT,Used Methods ,Accessibility,Walk to Bus Time ,Commute Time ,Days on Campus ,Bus Pass Impact,Class Pass Fee Know ,Support Class Pass ,Clipper Card Value ,free_fall_freq,free_fall_conf,normal_fall_freq,normal_fall_conf,half_fall_freq,half_fall_conf,extra_fall_freq,extra_fall_conf,double_fall_freq,double_fall_conf,free_spring_freq,free_spring_conf,normal_spring_freq,normal_spring_conf,half_spring_freq,half_spring_conf,extra_spring_freq,extra_spring_conf,double_spring_freq,double_spring_conf,Q118,free_sum_freq,free_sum_conf,normal_sum_freq,normal_sum_conf,half_sum_freq,half_sum_conf,extra_sum_freq,extra_sum_conf,double_sum_freq,double_sum_conf,Q132,Q136,Q122,Q130,Q130_6_TEXT,Q153,Q153_4_TEXT,Q154,Q154_2_TEXT,Q109,Q110,Q156,Q156_6_TEXT,Q112,Q112_4_TEXT,Q113,Q113_2_TEXT,avg_demand_free,n_observations_free,avg_demand_half,n_observations_half,avg_demand_normal,n_observations_normal,avg_demand_extra,n_observations_extra,avg_demand_double,n_observations_double
10/30/2024 14:08,11/1/2024 2:15,IP Address,75.82.69.27,100,130011,TRUE,11/1/2024 2:15,R_7r2e1BgEML5n7Ii,,,,,34.1004,-118.2946,qr,EN,Tabling,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,3,0 - 5,5,Yes,Yes,Yes,0 - 15,15,5,10,5,5,5,4,4,9,5,7,2,7,4,11,5,7,1,10,2,No,,,,,,,,,,,Yes,2,Yes,Bart,,Commuting to school/work,,"North Bay (e.g. Marin County, Sausalito)",,50 - 100,5,,,,,,,11.0,2,8.0,2,8.5,2,5.5,2,9.5,2
11/2/2024 11:57,11/2/2024 12:03,IP Address,136.25.179.168,100,319,TRUE,11/2/2024 12:03,R_5bVi2fiOSlntqMT,,,,,37.8657,-122.2571,anonymous,EN,From a friend,,Junior (3rd year),No,"Female,Nonbinary",,Yes,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,5,15-Oct,6,Yes,Yes,Yes,30 - 45 ,5,4,1,4,3,3,1,4,0,5,6,4,1,5,4,5,1,5,0,5,Yes,2.0,2,1.0,4,2.0,4,0.0,5,0.0,5,Yes,2,Yes,"Bart,Sam Tran,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,0 - 50,3,,,,,,,4.333333333333333,3,3.0,3,1.0,3,0.6666666666666666,3,0.0,3
10/26/2024 15:18,10/26/2024 15:38,IP Address,136.152.214.33,84,1205,FALSE,11/2/2024 15:38,R_3fdZvVswZXIZZzm,,,,,,,anonymous,EN,From a friend,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,5,15-Oct,5,No,Yes,No,0 - 15,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,Yes,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,Yes,2,Yes,,,,,,,,,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3
10/28/2024 14:21,10/28/2024 14:28,IP Address,166.198.34.5,83,414,FALSE,11/4/2024 13:28,R_7Iada4V9ulGR9B3,,,,,,,qr,EN,Tabling,,Sophomore (2nd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,AC Transit Bus,I lived within a 5 minute walk of a stop,2,0 - 5,5,Yes,Yes,Yes,15 - 30 ,15,5,2,5,4,5,0,5,0,5,10,5,3,5,6,5,4,5,0,5,No,,,,,,,,,,,Yes,2,,,,,,,,,,,,,,,,12.5,2,5.0,2,2.5,2,2.0,2,0.0,2
11/4/2024 20:24,11/4/2024 20:36,IP Address,73.92.158.69,100,730,TRUE,11/4/2024 20:36,R_6Nmt2jxemMSBTgt,,,,,37.6313,-122.0975,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"Scooter,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,7,15 - 20,4,Yes,Yes,Yes,15 - 30 ,3,2,3,3,4,3,2,3,2,2,7,2,6,3,12,3,4,3,4,3,Yes,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,Yes,2,No,,,,,,,0 - 50,3,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran",,"Commuting to school/work,Travel",,"South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,3.3333333333333335,3,5.333333333333333,3,3.0,3,2.0,3,2.0,3
11/4/2024 20:43,11/4/2024 20:48,IP Address,73.92.158.69,100,294,TRUE,11/4/2024 20:48,R_7tgIPKZYxYd66gS,,,,,37.6313,-122.0975,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),Yes,Female,,No,Campus-operated apartments / suites,,"Car,Walking,Campus Shuttle",I lived within a 5 minute walk of a stop,5,20 - 30,5,Yes,No,Yes,30 - 45 ,12,4,10,4,12,4,12,4,10,4,10,5,7,3,10,4,6,5,5,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,3,"Bart,CalTrain",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,11.0,2,11.0,2,8.5,2,9.0,2,7.5,2
11/4/2024 21:02,11/4/2024 21:30,IP Address,136.152.214.43,100,1708,TRUE,11/4/2024 21:30,R_3gOwVRCcqED4VAB,,,,,37.8736,-122.257,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),Yes,Female,,No,Campus-operated apartments / suites,,Walking,I lived within a 3 minute walk of a stop,1,15-Oct,6,Yes,No,Yes,45 - 60 ,4,4,0,4,1,4,0,4,0,5,4,4,0,4,1,4,0,4,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,"Bart,San Fransisco Bay Ferry",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,4.0,2,1.0,2,0.0,2,0.0,2,0.0,2
11/6/2024 22:15,11/6/2024 22:19,IP Address,174.238.13.135,100,269,TRUE,11/6/2024 22:19,R_1H2gaLD8QcRExe2,,,,,37.6403,-122.0667,anonymous,EN,From a friend,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,4,0 - 5,6,Yes,Yes,Yes,60 - 75 ,6,4,1,5,2,5,0,5,0,5,4,4,1,5,2,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,"Bart,CalTrain,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,5.0,2,2.0,2,1.0,2,0.0,2,0.0,2
11/7/2024 16:23,11/7/2024 16:27,IP Address,136.152.214.77,100,233,TRUE,11/7/2024 16:27,R_1maapUIkuXRvDlC,,,,,37.8657,-122.2571,anonymous,EN,From a friend,,Sophomore (2nd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"Bike,AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,7,15-Oct,4,Yes,No,Yes,75 - 100 ,4,3,3,4,2,4,2,4,0,3,3,4,4,3,2,5,1,3,1,4,No,,,,,,,,,,,No,2,No,,,,,,,100 - 150,4,"Bart,CalTrain,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,3.5,2,2.0,2,3.5,2,1.5,2,0.5,2
11/7/2024 16:23,11/7/2024 16:30,IP Address,107.77.211.199,100,369,TRUE,11/7/2024 16:30,R_1e6PHu3d0aqeOXf,,,,,37.2821,-121.831,anonymous,EN,From a friend,,Sophomore (2nd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,3,10-May,4,Yes,No,Yes,15 - 30 ,4,4,2,3,6,3,0,2,0,2,4,3,2,3,3,3,0,2,0,3,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,"Bart,San Fransisco Bay Ferry,Muni",,Travel,,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,4.0,2,4.5,2,2.0,2,0.0,2,0.0,2
11/7/2024 20:30,11/7/2024 20:39,IP Address,50.229.110.34,100,549,TRUE,11/7/2024 20:39,R_6aaAkJuDpuow4Dk,,,,,37.8657,-122.2571,anonymous,EN,Other (please specify):,BER,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 5 minute walk of a stop,5,15-Oct,3,Yes,No,Yes,30 - 45 ,4,3,4,3,6,4,2,4,0,4,2,4,4,4,2,3,3,4,0,4,Yes,0.0,5,0.0,3,4.0,3,0.0,3,0.0,5,No,2,No,,,,,,,50 - 100,4,"Bart,CalTrain",,"Commuting to school/work,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,2.0,3,4.0,3,2.6666666666666665,3,1.6666666666666667,3,0.0,3
11/10/2024 1:36,11/10/2024 1:44,IP Address,75.218.155.220,100,437,TRUE,11/10/2024 1:44,R_50TTtrx6sMFvoTf,,,,,37.7833,-122.4952,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 5 minute walk of a stop,5,15 - 20,3,Yes,Yes,Yes,75 - 100 ,3,2,9,2,9,4,9,4,5,3,2,2,8,2,9,3,3,3,8,3,No,,,,,,,,,,,Yes,2,Yes,Bart,,"Travel,Accessing public services (e.g. airport)",,San Francisco,,0 - 50,3,,,,,,,2.5,2,9.0,2,8.5,2,6.0,2,6.5,2
11/11/2024 11:53,11/11/2024 12:09,IP Address,192.184.170.158,100,928,TRUE,11/11/2024 12:09,R_5fs12Wv9Sha4Xms,,,,,37.8682,-122.2865,anonymous,EN,From a friend,,Senior (4+ year),No,Female,,No,Campus-operated apartments / suites,,Car,I lived within a 10 minute walk of a stop,3,10-May,1,Yes,No,No,30 - 45 ,2,3,1,3,4,2,3,4,2,3,2,2,2,1,0,1,2,1,3,1,Yes,2.0,1,1.0,3,2.0,2,1.0,2,1.0,4,Yes,2,Yes,CalTrain,,Accessing public services (e.g. airport),,"South Bay & Peninsula (e.g. San Jose, Palo Alto)",,0 - 50,3,,,,,,,2.0,3,2.0,3,1.3333333333333333,3,2.0,3,2.0,3
11/12/2024 12:33,11/12/2024 12:38,IP Address,174.227.170.125,100,253,TRUE,11/12/2024 12:38,R_6HeiFAC1t0uJehS,,,,,37.7308,-122.3838,qr,EN,Tabling,,Freshman (1st year),No,Male,,Yes,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Car,I lived within a 10 minute walk of a stop,10,10-May,4,Yes,Yes,Yes,15 - 30 ,3,5,0,5,4,5,0,5,0,5,4,5,0,5,4,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,CalTrain,,Accessing public services (e.g. airport),,San Francisco,,3.5,2,4.0,2,0.0,2,0.0,2,0.0,2
11/12/2024 13:14,11/12/2024 13:20,IP Address,136.152.214.12,100,356,TRUE,11/12/2024 13:20,R_6Eb3uAg5fwwpdcU,,,,,37.8657,-122.2571,qr,EN,Tabling,,Freshman (1st year),No,Female,,Yes,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,5,15 - 20,6,Yes,Yes,Yes,0 - 15,20,5,0,4,10,4,0,5,0,5,20,5,7,4,7,4,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,5,Bart,,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,20.0,2,8.5,2,3.5,2,0.0,2,0.0,2
11/12/2024 12:20,11/12/2024 13:24,IP Address,172.226.3.157,100,3862,TRUE,11/12/2024 13:24,R_1VBG77rwzmPUPXJ,,,,,36.1685,-115.1164,qr,EN,Tabling,,Senior (4+ year),Yes,Male,,Yes,Other residence in Berkeley (e.g. house/apartment),,AC Transit Bus,I lived within a 5 minute walk of a stop,5,20 - 30,5,Yes,No,Yes,200 - 225 ,30,4,20,5,30,5,5,5,0,5,30,5,0,5,0,5,0,5,0,5,Yes,7.0,5,0.0,5,0.0,5,0.0,5,0.0,5,No,2,No,,,,,,,50 - 100,5,"Bart,CalTrain,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,22.333333333333332,3,10.0,3,6.666666666666667,3,1.6666666666666667,3,0.0,3
11/12/2024 13:27,11/12/2024 13:30,IP Address,172.56.209.152,100,182,TRUE,11/12/2024 13:30,R_7z7OUCw9QpDNLaa,,,,,36.122,-115.086,qr,EN,Tabling,,Junior (3rd year),Yes,Female,,Yes,Other residence outside of Berkeley (e.g. house/apartment),,Car,I lived within a 15+ minute walk of a stop,10,30 +,2,Yes,Yes,No,75 - 100 ,2,3,1,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,3,Bart,,Travel,,San Francisco,,2.0,2,2.5,2,2.0,2,3.0,2,3.5,2
11/12/2024 13:35,11/12/2024 13:38,IP Address,136.152.214.238,100,188,TRUE,11/12/2024 13:38,R_3MxifSugeAd3yX7,,,,,37.8657,-122.2571,qr,EN,Tabling,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,1,0 - 5,5,Yes,Yes,Yes,15 - 30 ,0,4,0,4,0,4,0,4,0,5,0,4,0,4,0,3,0,5,0,5,No,,,,,,,,,,,Yes,2,Yes,Bart,,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,0 - 50,5,,,,,,,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2
11/12/2024 13:40,11/12/2024 13:43,IP Address,166.205.87.22,100,217,TRUE,11/12/2024 13:43,R_6vijsvIVerBZ3pK,,,,,37.7642,-122.3993,qr,EN,Tabling,,Sophomore (2nd year),No,Male,,Yes,Other residence in Berkeley (e.g. house/apartment),,"Scooter,AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,10,15-Oct,7,Yes,Yes,Yes,75 - 100 ,2,3,6,3,10,4,3,4,7,4,9,4,9,4,5,4,9,4,5,4,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,4,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,Commuting to school/work,,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,5.5,2,7.5,2,7.5,2,6.0,2,6.0,2
11/12/2024 15:00,11/12/2024 15:05,IP Address,174.193.49.81,100,281,TRUE,11/12/2024 15:05,R_6v1viE7TKIJ6FUZ,,,,,38.4799,-121.4451,qr,EN,Tabling,,Senior (4+ year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 15+ minute walk of a stop,6,15 - 20,7,Yes,Yes,Yes,0 - 15,2,5,2,5,1,5,1,5,1,5,3,5,4,5,5,5,2,5,7,5,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,5,Muni,,Commuting to school/work,,San Francisco,,2.5,2,3.0,2,3.0,2,1.5,2,4.0,2
11/12/2024 15:03,11/12/2024 15:09,IP Address,172.226.212.6,100,302,TRUE,11/12/2024 15:09,R_3kGQcCzdSMPcX34,,,,,37.1835,-121.7714,qr,EN,Tabling,,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,6,15 - 20,6,Yes,Yes,Yes,60 - 75 ,5,4,1,3,1,3,0,5,0,5,5,3,1,3,3,3,2,3,0,4,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,3,Bart,,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,5.0,2,2.0,2,1.0,2,1.0,2,0.0,2
11/12/2024 15:52,11/12/2024 15:55,IP Address,172.59.128.103,100,177,TRUE,11/12/2024 15:55,R_37Db1pGa1ADYtAl,,,,,37.7428,-122.1745,qr,EN,Tabling,,Sophomore (2nd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,5,10-May,5,Yes,Yes,Yes,75 - 100 ,7,2,2,5,5,4,2,4,2,4,7,2,3,3,5,3,2,3,2,2,No,,,,,,,,,,,Yes,2,Yes,"Bart,Muni",,"Commuting to school/work,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,150 - 200,3,,,,,,,7.0,2,5.0,2,2.5,2,2.0,2,2.0,2
11/12/2024 15:52,11/12/2024 15:56,IP Address,172.59.130.214,100,220,TRUE,11/12/2024 15:56,R_5PZRk4ql0674s4q,,,,,37.7428,-122.1745,qr,EN,Tabling,,Senior (4+ year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,7,15 - 20,6,Yes,No,No,15 - 30 ,3,3,0,5,2,4,0,5,0,5,2,4,2,4,2,4,2,4,1,4,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,3,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,2.5,2,2.0,2,1.0,2,1.0,2,0.5,2
11/12/2024 17:12,11/12/2024 17:16,IP Address,172.59.129.84,100,225,TRUE,11/12/2024 17:16,R_3v2OaeQDedIP3Oc,,,,,37.7428,-122.1745,qr,EN,Tabling,,Sophomore (2nd year),No,Male,,Yes,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,2,15-Oct,6,Yes,No,Yes,30 - 45 ,2,3,3,3,3,3,2,3,0,4,2,4,2,4,2,3,1,3,1,3,Yes,7.0,5,4.0,3,5.0,4,3.0,4,3.0,4,No,2,No,,,,,,,0 - 50,2,"Bart,CalTrain,San Fransisco Bay Ferry",,Commuting to school/work,,San Francisco,,3.6666666666666665,3,3.3333333333333335,3,3.0,3,2.0,3,1.3333333333333333,3
11/12/2024 17:40,11/12/2024 17:44,IP Address,107.127.14.130,100,216,TRUE,11/12/2024 17:44,R_7Kv8ya3UtbYgq36,,,,,37.6403,-122.0667,qr,EN,Tabling,,Sophomore (2nd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 10 minute walk of a stop,4,15-Oct,4,Yes,No,Yes,15 - 30 ,20,3,11,3,7,5,8,2,7,4,9,4,12,3,3,3,2,3,12,2,Yes,30.0,5,8.0,3,3.0,4,5.0,5,5.0,5,No,2,No,,,,,,,50 - 100,2,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,19.666666666666668,3,4.333333333333333,3,10.333333333333334,3,5.0,3,8.0,3
11/16/2024 15:37,11/16/2024 16:23,IP Address,73.162.6.58,100,2708,TRUE,11/16/2024 16:23,R_3lKDKlGDsyiYAPD,,,,,37.8657,-122.2571,anonymous,EN,From a friend,,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Car,BART",I lived within a 3 minute walk of a stop,5,15 - 20,6,Yes,Yes,Yes,30 - 45 ,1,1,1,1,0,1,1,1,0,5,1,2,2,2,1,4,0,3,0,5,Yes,0.0,5,0.0,1,1.0,3,0.0,5,0.0,5,No,2,No,,,,,,,0 - 50,5,"Bart,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,0.6666666666666666,3,0.6666666666666666,3,1.0,3,0.3333333333333333,3,0.0,3
11/18/2024 15:34,11/18/2024 15:44,IP Address,166.205.87.66,100,610,TRUE,11/18/2024 15:44,R_1T30FGsRrKDTzUZ,,,,,37.6844,-122.438,qr,EN,Tabling,,Junior (3rd year),No,Male,,Yes,Other residence outside of Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,7,20 - 30,4,Yes,No,Yes,100 - 125 ,15,4,6,3,4,3,5,3,2,3,15,5,6,3,8,3,5,4,4,3,Yes,8.0,4,6.0,3,6.0,3,6.0,4,4.0,3,No,2,No,,,,,,,50 - 100,4,"Bart,San Fransisco Bay Ferry",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,San Francisco,,12.666666666666666,3,6.0,3,6.0,3,5.333333333333333,3,3.3333333333333335,3
11/18/2024 16:42,11/18/2024 16:46,IP Address,172.59.129.213,100,211,TRUE,11/18/2024 16:46,R_51Ekb7tG6tJFO9s,,,,,37.9043,-122.0584,qr,EN,Tabling,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,3,0 - 5,7,Yes,No,No,0 - 15,3,5,3,5,5,5,1,4,0,5,3,5,3,5,5,5,1,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,Bart,,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,3.0,2,5.0,2,3.0,2,1.0,2,0.0,2
11/18/2024 16:42,11/18/2024 16:46,IP Address,172.59.128.192,100,210,TRUE,11/18/2024 16:46,R_7RIbvHg1LggxMzv,,,,,37.9043,-122.0584,qr,EN,Tabling,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,10,15-Oct,7,Yes,No,No,0 - 15,2,5,0,5,5,3,0,5,0,5,0,5,0,5,5,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry",,"Commuting to school/work,Travel",,"South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,1.0,2,5.0,2,0.0,2,0.0,2,0.0,2
11/19/2024 11:53,11/19/2024 11:58,IP Address,136.152.214.104,100,294,TRUE,11/19/2024 11:58,R_5VBDmQX0yuUl089,,,,,37.8736,-122.257,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,10,15-Oct,5,Yes,Yes,No,0 - 15,5,5,2,3,7,5,0,5,1,5,2,3,5,4,6,4,0,3,6,4,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni,Other, Please Specify",WestCat Transit,"Travel,Other, Please specify",Traveling Home,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,3.5,2,6.5,2,3.5,2,0.0,2,3.5,2
11/19/2024 13:57,11/19/2024 14:02,IP Address,136.152.214.216,100,337,TRUE,11/19/2024 14:02,R_1gUdK3ycKSp5EmZ,,,,,37.8736,-122.257,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,5,10-May,5,Yes,Yes,Yes,15 - 30 ,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2
11/12/2024 16:22,11/12/2024 16:26,IP Address,172.59.130.81,94,250,FALSE,11/19/2024 16:26,R_1Sv2vK5hdayOUUh,,,,,,,qr,EN,Tabling,,Senior (4+ year),Yes,Male,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 10 minute walk of a stop,7,0 - 5,5,No,Yes,Yes,45 - 60 ,1,3,4,3,3,4,2,3,2,3,3,3,3,3,4,5,2,4,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,,,"Bart,San Fransisco Bay Ferry",,,,,,2.0,2,3.5,2,3.5,2,2.0,2,1.0,2
11/19/2024 22:03,11/19/2024 22:08,IP Address,136.24.201.221,100,333,TRUE,11/19/2024 22:08,R_6JEfYltYqig06eg,,,,,37.8657,-122.2571,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),No,Male,,Yes,Other residence in Berkeley (e.g. house/apartment),,"Scooter,Walking",I lived within a 3 minute walk of a stop,4,10-May,4,Yes,No,Yes,45 - 60 ,4,3,2,4,4,5,1,4,5,3,4,4,2,4,1,4,1,4,0,5,Yes,4.0,4,2.0,4,3.0,4,2.0,4,0.0,5,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,4.0,3,2.6666666666666665,3,2.0,3,1.3333333333333333,3,1.6666666666666667,3
